tid,uid
15543,4299214635
15680,889872775304826880
16531,1178324568068505600
17545,1302345118717030401
17515,1135240812432957440
16646,1302345552252882946
15142,742777686549012480
15860,149807641
15914,1318808419801980933
15421,2579278123
17106,814192038
15052,2763200572
17098,1008463213342724098
15768,723878880776331264
16843,916770996409061376
17585,1265282392979386369
16285,485132778
15973,237981355
15750,777817904158867456
17130,898615701514199040
17214,1046685690115870720
15503,1291599939659849728
15688,933798236246200320
15397,2584392282
15876,932237446724677632
15745,3178435542
15978,771091496103714816
15386,4866377499
17146,4825349769
15826,1330401019986128896
16577,845260023223640065
16335,1149015512233512960
16980,4041449362
17671,3958696332
15950,1263548318518558720
15747,1236774314545831936
15169,742666921028538368
15216,825725560148127748
17605,3031275011
15643,3063391348
17249,903273884878852096
16255,3326338123
17429,1013622212
16044,1192104069160218626
17101,1289779893903843328
15193,133626457
16404,1332475953138819074
16730,957720011732406273
15453,741307130
17032,1162664261723836417
16863,1331554584108572673
16896,1827437162
15185,1307281410516893697
17397,914767393
15706,99668269
17456,886621835923775488
17665,1190022179015913472
17394,172499225
16556,797404681043668993
15671,1304514797120237569
15256,2893005201
15036,409114369
16004,1195830091449872394
15477,743603901476151296
17627,1063251784007847936
15700,1168999057051852800
16255,2584235208
17375,375562075
16646,1332984715087912960
17165,2239979501
16172,1185938518691860486
15292,1234594843277635584
16566,2685359565
16233,1109030962942431233
17623,298495850
16420,1241431061625745408
16129,1124071669646221314
16056,1304544672325533698
17366,1229435584776736770
16160,1313523912316198913
15063,1181555830073757704
17519,1078257178736291840
17306,1262442760491188229
16936,1331554584108572673
16167,733555519122608129
15464,894903346703859713
16563,1304157117495083008
16331,1190022179015913472
16011,46099395
17501,1290377855222849536
15378,23781845
15257,2726247709
16874,4768414082
16732,1331554584108572673
17654,718486225028386816
15155,2492649240
15191,2492649240
17157,1190022179015913472
16553,516506968
16321,738015614158176257
15657,1270099361712742401
15695,1332972789817630720
16528,1190022179015913472
15269,1291273588419563521
15026,1116963904481980416
15370,1296725247367024640
15984,1254514168822222850
17584,921762249768923136
16746,92369647
17058,1277176003840872448
15251,4517198572
16395,1253905381786628101
15093,1100444832819040256
16143,1047983036405563398
15102,20317337
15185,718486225028386816
16581,1314581015474601991
16245,433697321
16512,949704049502416896
16463,583767353
16537,898615701514199040
15131,777394239852380160
16839,1148679589
16120,2492649240
15576,2492649240
16113,757238479579443200
15718,990595278938963970
16087,1344085962
16436,990595278938963970
15650,2657025295
16361,1330617675203141635
15639,846776235191603202
16832,1158070140182945794
17047,2233024351
16904,1028976634949509120
16852,92676222
17671,1086440911
17478,1296725247367024640
16604,1100748516517965825
16403,1210136322108776449
15083,2463598045
17163,590373404
17413,1137071318006935553
16311,1208648468396412930
15497,259861115
15341,1177292388810874880
15726,719604294
16471,858354920004734976
16947,759409814
16493,2601889952
16007,1253247901565947909
17591,1021776145816211456
15039,454841539
15649,753241700
16464,187586483
17363,826219855976218625
16544,719335902716121089
16055,1105571849860190214
15988,1204344813769768961
15077,410585518
17250,1253905381786628101
17579,2264900756
17179,1319251013702963200
17423,571548929
16993,243227856
16810,2470477970
16849,1171955730313830402
17623,177373387
15317,182345592
15019,1190022179015913472
15750,463975968
16440,1604590076
15498,399408488
15221,1901214799
15186,463975968
15735,463975968
16546,2905156371
17195,1320003034789908482
16174,1234532108636475398
17007,1901214799
17684,56493610
16053,1105660967629672448
15561,951471247
16124,1253905381786628101
17385,463975968
15876,816349216385601536
15477,2437633928
17269,3140615273
15855,260716166
17457,1253905381786628101
17622,1190286857944387586
17396,2764392552
15843,1073264835272544267
15558,2904424082
16647,1328181517391069185
15963,1009705541952827392
15667,150288535
15784,2853520418
16246,1323617997756530690
15261,951369717444362240
15859,1069159591928311809
15222,1330465361200820231
16245,962441957841821697
16897,4483358009
15382,1331554584108572673
17413,1281732597316550658
16513,310728308
16550,1309120917566562304
16304,1240759439008968705
16741,526820266
15604,1190022179015913472
16999,134061647
16431,4359430335
15431,1289521550052515841
15851,1320777872819261440
16745,301566504
16185,528843501
15912,1216020965651636224
17172,734417216876216320
17657,347544521
16086,2900457788
15209,815314357886259200
15453,771397065637261312
15418,25554544
15830,1190022179015913472
15164,2156305182
15857,919751390
16137,124729021
15144,1020965041376407552
15630,1080751745444196352
17095,137423627
15025,2852251362
15010,1048998800965226499
17015,1311944358619500544
17611,78719351
16622,1076782157643870208
15821,993274812708605954
16232,734747330247823360
16473,1165723814
16082,3030568053
16848,946488281583247360
17290,716206330273464321
16348,1253905381786628101
17172,1169699338832027650
15443,720239995965997056
17421,4278967773
15211,1190022179015913472
15633,3801575961
16099,2161506154
16849,1253905381786628101
15030,1694428788
17321,2799712285
15158,1044324323933204480
15350,2752306414
15640,746994268531679233
17606,1273983276718469120
15549,78719351
17303,840020021560594436
17240,1258795803675553793
16290,777177212575514624
17268,2427984971
15415,2277791071
17130,1119265972072751105
15697,1190022179015913472
16350,947437368600035328
16924,1271480568665067520
16750,1969197854
15454,1253905381786628101
17054,1318168838601662467
16890,90654005
15461,2953418670
15006,1190022179015913472
16520,1328753712475611137
17448,200174809
17587,1313328500686815233
16405,1313328500686815233
16952,1313328500686815233
16023,418185711
17163,776330225630281729
16105,2381407858
15989,230697641
16596,1190022179015913472
17273,1047542614466023424
16946,2147843972
15068,1256951730136285186
16424,1313099829627809792
16687,156004195
17214,1058833567755722752
16538,23858443
16719,2882839193
17683,823588574260068353
15595,4573068914
17605,1301960245460205568
16163,1046787853626363906
15229,189293719
15573,1259470627217436673
15391,16055523
16409,1328444988489863172
16553,2744918626
15362,1282166504377786373
15913,1126046181963046912
16696,279653199
17294,1154027553906028546
16090,759624067775205376
16750,1162208671398371328
17056,4838930267
16098,361162701
15221,728992093436293120
15050,90904813
17596,1185474116117286915
16829,1719528584
17511,90904813
17383,2170556788
15642,1042863980501520384
17147,2801991384
16695,90904813
17587,1055187290136461314
17576,90904813
16295,1678997197
17055,90904813
15706,1183136790720471042
16558,90904813
16409,90904813
15095,348374267
16847,90904813
16714,1361051917
16714,90904813
15160,90904813
16810,1174165207872094209
17190,259737185
17149,1265627115778650112
16957,3382982927
16672,890664524738592769
15244,1097447914090217472
16157,1090444358459871232
17477,1086658599072473093
15626,2559985583
16353,1171203706014130177
17094,3302980924
17492,445462673
17175,891705444741382144
17118,1300886641742163972
16746,807642193116676096
15529,1180505251306065921
16303,1121222539651497993
16390,463573250
15740,101835958
16253,1232502073792573440
17242,42432147
16014,44074488
15056,713993348122558464
17039,3165402981
16619,1317434850203369472
15448,2374979769
16138,386033196
17223,94055907
15138,94055907
15536,872451983466168320
15956,3770713214
16099,248761028
16131,1265185148800204812
15233,1040717009342918662
16877,966340361735016448
15855,2438975022
15507,328024932
16653,1294377693644021766
15246,108840534
16120,1061088492665491456
17592,1304818724629815298
16412,70923489
16412,823259762372603906
16836,301212375
15985,1149245400458698753
17547,581023919
17310,1328011454159728641
16071,1129444289774178304
15513,83091827
17182,1227181495401484288
15526,83091827
16476,2863637093
16322,22594696
17407,1317434850203369472
16003,1282170184648798209
15493,1269854134506631168
17101,2749445837
16401,622330651
17359,402788100
17189,2519966826
17522,94055907
15462,94055907
16660,1024315892
17176,1219734996950319104
15384,1181580091463262213
17158,2437629717
16404,845770087793614849
17516,878534981123010560
15883,909510859331948547
16723,1475536603
16389,991515881590087680
15630,1251046425862914052
15493,1317155280145289225
17219,1008092056093327360
15347,774339326561902592
15894,402788100
17492,1285533847879221248
17113,335569401
16838,320070519
17116,90129855
17545,1300798739033063424
15908,347445050
15091,4881550103
17091,892840996983234561
15889,557262423
16851,1063612482755809280
16022,256701288
16049,775099074068508672
17241,296721920
17494,2172615061
15406,827670805022699520
17180,1327673713085476864
17049,591664559
15975,591664559
16621,434146037
17588,1036077245658476545
16953,2205474092
15070,784991646886670336
15712,713989058494640128
16745,1149060504410820608
16507,713989058494640128
17528,776408694980423680
15723,726203167608705024
15021,1303777504562307072
17105,2462270858
15399,45521162
16884,1332343353090961410
15474,2487398406
15447,1243822507141939200
16490,944593970532937729
15966,1307597888416100352
16555,1115172010538217475
17245,853582028910059520
16922,1085693631758024706
17382,811014645758787584
16947,1170115563902984194
16809,1321615203138592768
15306,150275184
15525,245062903
17448,2252511871
16449,1210239299746172929
16179,1275851965696794625
15882,619457974
17441,815884632566722560
16579,896639641046134784
16367,1320003034789908482
16511,1274674239493332994
15058,4287187108
16289,930745724714790912
17164,1192401137519005696
15159,2489141857
16617,1133128862
16150,1214182219628941312
15476,1274674239493332994
17526,879675906566094848
17026,203719595
17395,1275142833071108097
17095,41438342
15201,245062903
15316,1055137661818716160
16993,299426038
15808,1231869596921221120
15849,254986610
16344,870552169304526848
16864,805087521722028033
15631,1193169742594551808
16924,121387151
17555,911236233015255040
17344,1004375969254330368
15625,112828186
16925,2567985568
15186,363527401
16593,960933231817261056
16559,276036617
15723,2717419160
16198,790102841771778048
17198,363527401
16827,1242908882445438976
15714,1111276898624176128
16744,13339822
15237,841873077210357760
17049,4204800057
16364,1035944755790848001
17010,1201939654167203847
15215,1322790653525450755
15663,1269975966668984326
16924,2457829820
16340,1278220786583642112
16778,114290987
16900,1047903205890424832
15916,1047903205890424832
16726,3308194375
17444,1192401137519005696
15013,4405014802
15455,783635700306497540
16901,1206182299244646400
17590,1312084016644882433
15071,1164802143372496896
15495,265605846
16085,133654161
15440,1268273421399531521
16583,1242000745894838273
15302,254986610
15655,151743862
17324,1330959566922788869
16277,4920132190
15989,749016761132052480
15578,988834287326777355
16628,475653246
16783,1338601562
15525,467435688
16790,1243507201035010048
15134,2845552805
15446,2971884563
17362,1276486969355390976
15594,1164802143372496896
15375,1276199000664932355
16842,1318198148528037888
17666,936542694108692481
15921,709402361194782720
17326,25554544
17665,1087074177411096577
16449,2246880098
15071,3207933465
15739,2966545821
15259,1190022179015913472
16800,1041746556439986176
16409,828051334406557696
16266,1623715908
15121,1133029282492616704
17566,4860430418
15444,1326089988681904128
17050,1271030047231447040
16436,1305609059995914241
17022,2664103764
17425,844291775028252672
16584,1105543406028275713
16291,1190022179015913472
16183,1231093111687913472
15848,1190022179015913472
16872,22154226
15345,1263990556255850496
16136,830905753028423681
15515,4827336860
16357,1322999569333047301
16804,1644783650
16910,1234745953988620288
16895,48724830
15844,1331554584108572673
15190,715941430431186944
17095,1230758118667124745
16981,1329320741809115138
16576,901784519879118852
15608,2960651458
16665,1281846236010754048
15705,1220245284766330881
16330,3403368794
16482,722889643696525312
16357,3387121360
16981,862251325563834369
15201,843341392747421697
15298,975110398272819200
16587,888821376941010944
16847,1279741191165181953
17122,114054547
16280,1326981074422026246
15346,2789826477
16797,307881502
15876,1676356795
17091,705231739774435328
15454,785036824427331584
15500,842334872236617728
17023,1644783650
15277,282484851
16763,1277399071
16871,893808546944499713
16318,719795671482691584
16719,1081329636989116417
16405,1100279724
15082,876203333211521025
16089,1303236336565071873
17360,2579838561
16687,1152213159941464064
16784,1332520492079702022
17329,1689372991
16196,776330225630281729
17069,29985853
17296,239640034
17471,725435666755149825
17172,2948852628
15417,815750715838779392
17556,466250716
17008,719513963910836226
15278,1176053879101886464
15133,1322383518283038720
15909,215040218
16607,1312793883034746881
16036,1249397860543737866
17113,4877475821
17537,1304396581001744384
17123,1254421963642191876
15954,2207419439
16760,935243374705233921
15222,171909066
15657,103241376
16587,183461958
16047,157356479
15519,2559945158
15537,1301617780475809793
16604,68041726
16639,949242919160033280
16517,823700479
16716,1069003790
17317,2260881
17466,982320869916717056
15555,1222565036100661249
16380,1330185102534520838
15832,96963767
17681,2664741055
16208,3216559907
16255,1329547784744218628
16712,1190226981696278529
15210,812021229242777601
17022,110729786
15492,700670878523084800
16526,828597766775463936
15494,1282828220795150339
17463,1117865992393318402
15420,2257823700
17678,882981495719067649
15623,893808546944499713
17214,24949462
16043,995727140527263745
16345,43755008
17657,729469619438792704
15533,1137440925343506432
16189,875081984170762240
17127,97319593
16889,1068421892778991617
17288,327543136
16700,1297103318477615105
17278,3322519625
16426,896740409346371584
16030,1272270743561273344
16084,1279722120055066624
15965,17898004
17256,1483264640
15497,1041631470190653441
16920,39854666
16632,1219863289775165440
15675,1319965575938895873
15842,3176778128
17204,1328101900332490754
16963,160335189
15718,1018496882933469184
15965,1084793698980892672
16086,361826091
16299,920270478161227776
17425,1214182219628941312
15462,4899455420
15185,1180505251306065921
16296,2967917568
15626,1322999569333047301
15049,2381848560
15846,1130710678510088193
16310,4236153887
16391,2221918292
16053,335702245
16181,2967917568
15260,27694600
16371,2967917568
16892,1167790498913882113
17437,27694600
16128,328479772
17182,1040209766025506816
15586,1217266332363907072
15309,923803088
15277,1112767728086077447
15422,956234126
15557,1314683111792431106
15010,3131385940
17103,377766144
17571,1678965343
17069,2775666105
16882,355449204
16140,1175213550270406657
16743,355449204
15321,3514540333
17572,1087074177411096577
15625,955920440840671239
16816,1083975716461559808
15011,811879564427132929
16633,484653715
16463,2968974720
16919,793587098653646848
15430,786150674690039808
15223,856802918732902401
15410,115334075
15645,1323744199854989315
17398,2967917568
17537,1271942038431334400
17151,1180952423566921728
17419,1139636730653564928
15495,127179965
16635,71149510
16854,1298991408074768390
15178,855160874
16465,2967917568
17471,3896938527
16153,2967917568
15806,727382003356684289
15454,219210934
15622,2967917568
15526,1162055313102647296
15490,300078615
16559,1315729589650567170
17458,398604790
16128,1328906437125353472
17203,1014073339185389569
16160,1315729589650567170
16356,844572570443808768
17551,2810319823
16510,737315369682112512
15494,1082369894556024833
17328,1328172766617624577
15439,781326389932875776
16201,848265999954706432
15968,484653715
15979,757278149717688320
16199,1253926328233050119
16600,1332932675783577600
15661,114953092
15344,4924408995
16682,710843744963076096
16261,1158216464
17015,4038075432
16238,145756874
15521,1276872745997959171
16557,873148394331676672
16065,745875363239239680
17182,1331125985366986753
16439,2410671579
16924,2243063093
15501,557923211
16265,1135612465461440514
15247,3405394025
17050,895330428172763136
16647,789267472113364992
15894,1183120248976879621
17394,750119107400466432
16044,1483092120
16392,849520359179268097
15284,1219200188121780225
16509,1314808774276898817
17458,611232738
15922,2834114661
17500,256035146
16030,1268523617983307776
16679,1171203706014130177
15866,1315766101700214785
16354,949558679677947905
17469,1105780017261359104
17009,1331554584108572673
17471,1248229232779694082
15380,1192224259772420096
16915,1329826101569478662
15928,1247444258677800961
15187,987811786635337728
15929,65906387
15135,1164296679060910080
16259,1083396836193460224
16976,1190022179015913472
16861,1331554584108572673
15292,56493610
15878,788035378674475008
16739,1315766101700214785
16013,36933309
15043,1182020097852006401
15878,1286513305
15226,1876063734
17547,1026380024
15405,398779496
15796,1331554584108572673
15515,15177619
15533,3229291680
15841,1070145176604037120
17177,1006620555125157889
16551,2960040943
16408,1331554584108572673
15928,387543232
17148,720108782
17141,728886229853306881
16054,733163563
16829,1247417924928909312
15797,1332669945231106049
16975,1246066333306904579
15041,484653715
15171,470804349
17176,2620070020
16726,1128762471123173377
17301,1181489527313096704
15470,608208506
16779,490798892
16368,1179557589773770753
16882,1311594551291846657
17474,2992147393
15043,1251243238268325889
17389,1326409583137525761
17675,1290863509807472640
16314,619018177
17533,991871436972314624
17386,801763877960712193
16995,619018177
16068,753671060416040960
16170,2384157752
16163,985632331695304704
15119,3326181226
15907,3363051004
17062,4776897375
17659,416553926
16234,2732851509
17046,47343068
15001,4811317993
16675,1137440925343506432
15684,4811317993
17116,286584440
15482,1671815870
15840,918865460581490688
17133,493833718
15466,766969861763465216
15492,1311288471483486212
16622,398779496
15207,4220780714
15818,53072539
15931,1300889285617504261
17409,3370480179
15759,93097380
17504,1309297777608978432
15297,1009633503703642112
15047,1275371787023310849
15879,896422244116819970
17539,4811317993
15939,1066486163236679680
15266,2377336333
17107,1040223883801096192
15751,284131720
15011,771332107
15569,148562096
17541,1288091736401641472
16732,49670748
16975,115334075
15766,721194602
15234,1289447864
15365,2233489905
17001,1212505293717815296
16358,1059842439370993666
17685,1158333518
16135,1321142558068789248
16212,1325831923151855622
15853,805850378558468096
15504,285231596
17063,3039073797
16692,465521679
16544,131801580
16382,2355120648
16465,233327613
16766,1066486163236679680
16894,2355120648
16529,1321142558068789248
16785,1191682124472041472
16936,727256649363283968
15389,2871991354
17033,716268137981878272
16582,1330150750752829442
16114,3091804103
16387,1265072394751918082
17015,3070115817
17552,730557398973190144
16683,3343371099
17143,755818815129264128
16185,1168043535666438149
15647,1129849094946676742
16984,1174708153960861696
16039,250665788
16085,1137440925343506432
16481,3082252956
17634,4127584752
17628,1067186562864160768
17667,1269440695909089286
17045,3064266184
15435,894607576196800512
15984,1321158378161405954
15554,633135943
16478,1305155251654320128
15006,1288515172454334467
16826,1073070592218275841
17677,1332768233431183362
17189,372089768
15996,1262692943359553537
16560,1626305028
15312,65354408
15348,924038195762876416
16449,1326062705778814976
16836,1250585319314989064
17445,1000067623198052353
17624,178744133
17152,535745009
17383,1101048308351537152
17290,1112001265750470657
15840,877703060704907267
16413,65354408
15148,705728589627572224
16545,1029468584773398528
16082,1047123345131458560
15194,1192558476695867398
16801,1268082852337455104
16133,988168130500485121
15698,3822110657
17453,1059060247430602758
16256,149511843
16257,907603883001892865
16432,766948683078258688
16158,2576191494
17623,875922110706839552
15384,1311059230384959488
16985,330477755
16213,907777771040120832
16417,3105556963
15828,330477755
16807,907777771040120832
16542,290839656
17257,1044600862058909696
16340,1094882741412347910
17649,1125415992832733191
15800,920375131544915968
17404,4867287309
15558,3070115817
16015,1249961066743967744
17598,1159395305772728321
15163,37488595
15234,3031151546
16083,976826941234995200
15459,528766381
15771,1300685106395451393
16271,2274275063
15379,1232831255764492288
15180,858354920004734976
15018,3837382332
17418,989567502970687488
16745,1149435962889580544
17369,518357214
15905,777927684697587716
17142,164519895
15664,894547994166652929
15687,197640962
16472,1309350478678024192
15282,24093249
15604,1105780017261359104
15394,1105780017261359104
15668,1167496176775643136
17095,1290334748691267590
16815,2246236177
16109,1290334748691267590
16489,4873629827
17085,528766381
15159,1232101451637370880
15034,1277910793896579072
17270,1933729152
16052,4873629827
15391,2846405197
16445,724653202185031680
15659,1068201848
15018,877199693884702720
15799,1018389632
15705,3279858643
16353,1055359474934923264
16515,955413993757315072
17462,1183531733939081217
15513,2577200227
17230,1299038482992693250
15481,3279858643
16120,333203167
15739,904223288150384640
15946,1060287107393052673
15415,3022274645
15712,1266847017483022337
15922,1133627931278925824
17527,1188631069551140864
17364,1364235170
16436,1194988884385394688
16231,1331307775708835840
17611,1172170725651832832
15102,106281307
17377,1127347714428231680
17275,1127259250982629379
15346,2182158463
15611,2958999760
15463,939224947
15200,977652854
16744,1171455030
16061,243227856
15330,3334847908
16279,1025660382
17139,854985548
17165,3774723269
17459,152766889
17071,887365416187682817
17643,1268497630629330946
16992,3298724978
15860,1206599505002553345
16440,1204551519493918720
16172,1190726565073522694
17438,1177547273364021249
15169,32670485
16737,1234907334645813249
16744,1206599505002553345
15178,1206599505002553345
16064,1149435962889580544
16978,1206599505002553345
16528,1149435962889580544
16437,1320294917135126528
17175,1075818083518963718
16851,858354920004734976
15259,763801604
17623,1326819591880892416
16726,1178295292396879877
15917,267270138
15831,241694831
17243,865997962081701889
16884,1197350227520262144
17212,999883521576521728
16960,2533993603
15309,1312793883034746881
16866,943359265095471104
17210,3604621457
15837,1329654486672039938
17570,1535046146
15410,943359265095471104
15553,158930282
15889,999700310
16157,1298780591270359046
15361,4826793224
15654,1320003034789908482
17181,95351170
17634,1320003034789908482
17058,1332080001894780930
16475,1028656169135616000
16150,2983201993
16037,909044236481368064
16566,229664970
16035,235776743
15191,759460042730983424
15943,1325829448890019844
16621,1313523912316198913
16329,856183543
16163,1659410040
16476,1181555830073757704
17134,901205064446087170
17442,81668187
17103,18158087
15382,1131848247864115200
15567,1329907261691584517
16390,81668187
15101,1196187052892663808
17374,3163236750
16858,1635128754
15333,2842507885
15112,4277935954
15780,2455781876
15745,128489901
15510,47343068
17069,258238151
16090,1222202799850696704
16904,1222202799850696704
15364,1222202799850696704
16750,3279405948
16881,3123699243
15008,1330257240977190912
15077,3123699243
15020,934874468039700481
17239,1315343827784404992
16850,1276165059731914752
16783,1031733500523757568
17648,1002936322787602432
15709,1682496764
15387,1145315436516511744
15198,830813672566054913
17605,781392097253416960
15215,1317453228880154626
16159,2584392282
15141,1448899764
16751,976108052645601281
17500,1320003034789908482
16247,4886787783
15760,1332685617784901632
17618,1495502924
17095,96716061
17132,731795177669558272
15943,1009147154
16888,934874468039700481
16510,110201200
15376,200174809
15548,1014373421956911104
15269,27409670
16255,3064266184
15156,1573692625
17307,894698909674516481
15362,335865345
16386,146962486
15546,56008081
16219,18167592
17352,1055070675751202816
15370,1046450969255530496
16376,2740851099
16775,2177551723
17101,764568848435642368
17581,764568848435642368
17217,27190419
16226,3298724978
16523,1068282263656415238
16264,972877198867693569
15480,2600630148
15818,4861623748
16416,234519861
15783,1054797016944074753
17465,4861623748
16133,947975179250077697
16906,111258200
17238,433697321
16393,1308096028508385283
16643,74325773
17060,2202328507
17066,775695178342469632
16816,1120709730295533568
15748,1328556202997985280
17215,2867007262
16975,597434345
16653,1277176003840872448
15758,19473526
15454,1007641408273076224
16162,1103964883
15090,4811925033
16452,2780993173
15811,1225042877664964611
15452,3333180814
17666,1277176003840872448
15442,995377306473586688
17202,1277176003840872448
16450,741746048591368192
17367,1348668511
17188,96716061
16997,756950222
15649,741491314886377472
15058,2954511282
15553,2612335900
16691,360766524
15131,1090892462166544385
16680,151895642
16096,803969982723923968
16942,1131223274258620417
16834,1013915710702178305
15410,1286397119595765761
16690,1321787259776098310
16403,1021951161400795141
17132,894535490
16594,105503407
16433,1140508706444054528
15082,810486207083937792
15440,1273445710105653249
15132,2226625076
15180,1150855099188690946
15791,807148091849711616
15584,2584392282
15589,600265387
16935,2584392282
17623,2154705692
15283,1239996813899444224
15727,78410075
15447,46537966
16655,748904003619127296
15793,2214263233
15282,1594075051
17449,705500541795827712
15260,1304560904802054146
16784,445994585
15445,1277176003840872448
15532,971711753783357440
16511,1323968871557173249
16110,1170870111973937153
15546,1290352092880625664
17320,2617375850
15323,1249846162007490565
15500,1095365550862098433
16092,125997369
16460,878649780
17182,268670411
17411,1226036874965372928
15185,1251878159093387264
17454,952909328998158336
15274,3429510183
17575,3022513187
16943,42322497
15588,1331640970312622081
15954,3238432054
15322,1333068655656120322
16577,1335781465
15595,95968302
16304,4839588365
16656,827122802993950720
16169,3036525989
15294,1100043629106733056
16251,3022513187
15235,707612551970996227
15668,353074890
15129,1275475111555063809
15921,1905109700
17237,1095365550862098433
16533,1278909006896128000
16052,1306331588280623108
16257,751843056274513920
15345,757176464735346692
16674,1289147947272114182
17362,2936093083
15337,794825125388492800
15859,794825125388492800
15653,794825125388492800
16037,1290352092880625664
15096,1610741209
16745,1318594345759637504
15561,1311005651926159360
15193,914709047370280961
16415,4811317993
17068,1269317458634121217
16622,827283670591369217
15284,1305360644955402240
17354,912494516
15030,1269317458634121217
17367,821927207509651456
16221,714777104
16715,3100561185
15271,1234998260990914562
15501,76355191
15067,2348878033
17546,1209949290728169473
15079,954367858808680448
16676,994016027167088640
17269,1181133130175922176
16364,1257400706048417792
15049,1104859142135709697
16779,16587350
16687,952753300029440002
17671,3099306533
16994,1138434708616994816
15454,2213904090
17641,952003185677348864
16585,994016027167088640
15932,3064266184
15442,4193196257
16265,190338613
17453,270466114
15445,714777104
16823,714777104
16700,3314414004
15738,776234837782831104
16936,186914141
16395,2891214350
15204,174934636
17134,761204716982394881
15607,1333065587480793088
17590,827283670591369217
16256,392448730
15802,1099233173848899584
17531,1166361102231494656
16208,444857355
16276,1303583256005271552
16192,107817903
17655,1063099723161190402
16485,1330630900229545985
16456,1217813674779389961
16964,293892095
16009,797806660316229633
17525,1316546371982438400
16046,369487343
17277,2565947280
16001,942226474815426560
15036,1015320041703837696
16602,898916657627897856
16841,1204551519493918720
15222,720879529
16332,508029458
16846,1307331182011584512
15282,752439118668263424
15534,1036271257363337217
17020,34947691
17071,957901050941329408
16850,2717211910
15681,984430466844561408
15012,1229120363168239616
15102,3180931062
16215,1333045635336036353
15417,312742230
17001,2173963963
15374,3268769600
16686,1114774563223683072
15367,1026954751760642048
15891,576499876
16971,813717046064218112
17569,987582426602864640
15646,3048858266
16823,1154094483610505216
15055,969083809189810176
15971,767656865459212288
17152,1270411879790280705
15909,766270894817865728
16089,3336607498
17237,1898246178
16674,1315322722369654785
16896,300907639
16215,2942451837
15697,1017199101660860421
16488,1191582000244760576
16203,399570276
15485,1041129056937304064
15536,784502082602610688
15782,37979634
15977,885879220081225728
15153,302041612
15413,89907746
15975,853914756016623616
15809,1072307914260578304
16073,3232863006
15447,1241681521855148032
16782,3885575968
16677,2878229774
17290,816911372
17268,3375928887
16459,2270917900
15829,2342190877
15882,2980930011
15887,2735298028
16995,1041402476082094080
15866,1332856264074944512
16237,1317457502032793602
16263,3956429362
16855,398604790
15242,21389283
17463,591679019
16380,389000180
17604,1130301810957258754
16383,938096115177713664
16580,2922653105
16315,134709087
16466,123140371
16679,1312793883034746881
16898,1255911177613455364
15863,3778254080
16558,1290352092880625664
16528,1198262380444168192
16107,124336950
17341,1180857354696437760
16030,129652477
16289,1171944930421420032
17154,988744984047312896
16128,1265056295247327234
15187,206764277
16728,398604790
17416,3231655058
16846,1013459267238559744
16944,1122252543181172736
17269,2495484156
15641,1045969557620510720
16309,2617114045
15222,456907408
15921,1266470825512796161
17329,2172023006
16707,1208890794771460096
16473,822962099911540737
17228,1664435582
15316,337141977
16899,549589501
15040,1241355719145852940
15427,2495224441
16113,827283670591369217
15166,1333053304553652226
15618,1203249298915414016
15909,991671016396021760
17118,46387407
17489,1146723380420366337
15976,816978386144804864
16309,1320003034789908482
16115,1320003034789908482
17667,1320003034789908482
16826,118676618
16028,353071878
17102,255232309
16898,222225350
15711,221626338
16634,321024461
15967,1121384007319482368
17097,396837245
16574,2729938969
15287,1285458905112481793
15924,1122661465989820416
16338,1023812677821509632
15505,743579496574492673
15389,149925820
16466,35480857
16103,1263528145795383299
15179,185995946
16545,994635028238929920
17070,920545122
15927,1277176003840872448
16054,907079654594379776
16423,3000985198
17599,187458178
16554,155081043
16574,1228136514288279552
15196,1103377755536674816
15103,978106427402153984
16836,356684409
15779,2388345264
15326,367148460
17685,115334075
16585,391980489
17265,3240704008
16118,1189536056095494144
15321,1095632586297225216
17303,729866232
16988,906307286
16021,584133867
15466,963556085281026048
15418,3643243882
15118,3182868101
17458,1285506472202272770
16464,1313014585113288704
16373,2323116398
15690,1287361105434685441
16931,718322568520933376
17544,3146436817
17391,1192915441615867905
17238,834990897670414336
16585,592063796
16429,911429689683726341
15179,1312793883034746881
17524,1043140998153560064
17537,1098914033187651589
15615,2719113615
15652,1679910595
15074,1679910595
17414,61733948
15365,2385709534
17389,1679910595
17454,1189132506458664963
15656,20125438
15667,1335152436
15175,1193985243524546560
16449,1217138508210614272
17093,1217849933115678720
15140,718486225028386816
17454,260716166
16164,537258717
15926,1291410114692493312
15601,1307099927147958277
17268,1291410114692493312
16876,23363470
15896,1290352092880625664
16936,1165655202
15077,494986583
17023,1301613575245647877
17606,849580956474376192
16075,848393045410279424
15373,1138449037143740417
16048,2835157737
17590,1319488322675277825
15579,1120969426373890048
16794,2429482727
15163,778098411694354432
15839,56874600
15542,1289158594789867520
15929,47920846
16014,778098411694354432
15268,1290352092880625664
16297,803443829709930496
15961,182707532
15569,940323330904678400
15125,372220402
17568,1293609220806516739
17539,1314090614921756672
17552,13075282
16502,34948888
17596,1207159373568626688
15442,372220402
17479,1313014585113288704
16599,1074492392311406594
16789,35480857
15427,1221044687705907200
15671,1145422654469496834
17185,1302800424572006400
16784,1151504646
16255,1277261548935884802
15252,4830331266
16325,2218959174
16575,94307636
16592,2218959174
17280,2428826472
16028,3230860169
16339,273049961
15622,770951419847385088
